CMDLINE python3 tmp/benchmark.py
MEM 798.167969 1523392916.6287
MEM 675.710938 1523392916.7291
MEM 798.167969 1523392916.8294
MEM 746.605469 1523392916.9297
MEM 698.136719 1523392917.0301
MEM 798.167969 1523392917.1304
MEM 763.105469 1523392917.2307
MEM 632.609375 1523392917.3311
MEM 753.007812 1523392917.4314
MEM 798.167969 1523392917.5320
MEM 798.214844 1523392917.6324
MEM 770.066406 1523392917.7327
MEM 798.214844 1523392917.8331
MEM 675.710938 1523392917.9335
MEM 798.167969 1523392918.0339
MEM 798.214844 1523392918.1343
MEM 675.710938 1523392918.2347
MEM 766.972656 1523392918.3350
MEM 687.824219 1523392918.4354
MEM 798.167969 1523392918.5357
MEM 675.710938 1523392918.6361
MEM 798.167969 1523392918.7365
MEM 675.710938 1523392918.8369
MEM 798.167969 1523392918.9374
MEM 798.214844 1523392919.0378
MEM 778.832031 1523392919.1382
MEM 807.070312 1523392919.2385
MEM 1043.132812 1523392919.3390
MEM 678.542969 1523392919.4393
MEM 657.437500 1523392919.5397
MEM 775.710938 1523392919.6400
MEM 675.710938 1523392919.7405
MEM 727.527344 1523392919.8410
MEM 779.863281 1523392919.9415
MEM 828.589844 1523392920.0419
MEM 920.628906 1523392920.1422
MEM 873.234375 1523392920.2426
MEM 1025.859375 1523392920.3430
MEM 921.960938 1523392920.4434
MEM 1119.187500 1523392920.5438
MEM 1119.187500 1523392920.6441
MEM 1119.187500 1523392920.7445
MEM 1119.187500 1523392920.8449
MEM 1119.187500 1523392920.9452
MEM 1119.187500 1523392921.0456
MEM 1119.187500 1523392921.1459
MEM 1119.187500 1523392921.2463
MEM 1119.187500 1523392921.3466
MEM 1119.187500 1523392921.4470
MEM 1119.187500 1523392921.5474
MEM 1119.187500 1523392921.6477
MEM 1119.187500 1523392921.7481
MEM 1119.187500 1523392921.8484
MEM 1119.187500 1523392921.9488
MEM 1119.187500 1523392922.0491
MEM 921.726562 1523392922.1495
MEM 921.679688 1523392922.2499
MEM 921.679688 1523392922.3503
MEM 921.726562 1523392922.4507
MEM 986.132812 1523392922.5511
MEM 1044.140625 1523392922.6515
MEM 1044.140625 1523392922.7519
MEM 1044.140625 1523392922.8522
MEM 1044.140625 1523392922.9526
MEM 921.726562 1523392923.0531
MEM 908.015625 1523392923.1535
MEM 867.796875 1523392923.2538
MEM 834.539062 1523392923.3542
MEM 965.250000 1523392923.4545
MEM 821.906250 1523392923.5549
MEM 856.710938 1523392923.6553
MEM 986.132812 1523392923.7556
MEM 839.437500 1523392923.8560
MEM 799.222656 1523392923.9563
MEM 963.960938 1523392924.0567
MEM 921.726562 1523392924.1571
MEM 799.734375 1523392924.2575
MEM 965.507812 1523392924.3579
MEM 921.726562 1523392924.4582
MEM 1002.375000 1523392924.5586
MEM 952.917969 1523392924.6590
MEM 1166.644531 1523392924.7595
MEM 582.410156 1523392924.8600
MEM 617.347656 1523392924.9604
MEM 657.566406 1523392925.0608
MEM 582.546875 1523392925.1611
MEM 582.546875 1523392925.2615
MEM 582.546875 1523392925.3619
MEM 649.406250 1523392925.4622
MEM 849.988281 1523392925.5626
MEM 720.000000 1523392925.6631
MEM 771.304688 1523392925.7635
MEM 822.867188 1523392925.8639
MEM 715.101562 1523392925.9642
MEM 827.507812 1523392926.0646
MEM 805.851562 1523392926.1650
MEM 949.968750 1523392926.2654
MEM 949.968750 1523392926.3657
MEM 949.968750 1523392926.4661
MEM 949.968750 1523392926.5665
MEM 949.968750 1523392926.6668
MEM 890.199219 1523392926.7673
MEM 950.011719 1523392926.8676
MEM 827.507812 1523392926.9680
MEM 827.507812 1523392927.0684
MEM 738.820312 1523392927.1687
MEM 827.507812 1523392927.2691
MEM 705.050781 1523392927.3695
MEM 827.507812 1523392927.4698
MEM 827.507812 1523392927.5702
MEM 827.507812 1523392927.6706
MEM 827.507812 1523392927.7710
MEM 827.507812 1523392927.8713
MEM 627.402344 1523392927.9716
MEM 792.402344 1523392928.0720
MEM 827.507812 1523392928.1724
MEM 827.554688 1523392928.2728
MEM 817.195312 1523392928.3732
MEM 905.109375 1523392928.4736
MEM 1072.429688 1523392928.5745
MEM 1084.289062 1523392928.6748
