CMDLINE python3 tmp/benchmark.py
MEM 772.343750 1523390788.4345
MEM 841.480469 1523390788.5348
MEM 1006.738281 1523390788.6352
MEM 894.894531 1523390788.7356
MEM 926.558594 1523390788.8360
MEM 894.894531 1523390788.9364
MEM 892.269531 1523390789.0367
MEM 954.894531 1523390789.1371
MEM 894.894531 1523390789.2374
MEM 772.390625 1523390789.3378
MEM 894.847656 1523390789.4382
MEM 894.847656 1523390789.5389
MEM 894.847656 1523390789.6394
MEM 881.699219 1523390789.7397
MEM 1004.160156 1523390789.8401
MEM 865.199219 1523390789.9404
MEM 894.894531 1523390790.0407
MEM 819.128906 1523390790.1410
MEM 1017.308594 1523390790.2415
MEM 1043.906250 1523390790.3418
MEM 1139.812500 1523390790.4422
MEM 682.285156 1523390790.5426
MEM 783.652344 1523390790.6430
MEM 1015.296875 1523390790.7434
MEM 806.933594 1523390790.8438
MEM 860.042969 1523390790.9441
MEM 847.410156 1523390791.0445
MEM 1017.308594 1523390791.1448
MEM 897.468750 1523390791.2452
MEM 1050.867188 1523390791.3455
MEM 933.304688 1523390791.4459
MEM 1140.843750 1523390791.5484
MEM 1140.843750 1523390791.6488
MEM 1140.843750 1523390791.7492
MEM 1140.843750 1523390791.8496
MEM 1140.843750 1523390791.9500
MEM 1140.843750 1523390792.0504
MEM 1140.843750 1523390792.1508
MEM 1140.843750 1523390792.2512
MEM 1140.843750 1523390792.3516
MEM 1140.843750 1523390792.4520
MEM 1140.843750 1523390792.5524
MEM 1140.843750 1523390792.6528
MEM 1140.843750 1523390792.7532
MEM 1140.843750 1523390792.8536
MEM 1140.843750 1523390792.9540
MEM 1140.843750 1523390793.0543
MEM 1133.902344 1523390793.1547
MEM 1018.359375 1523390793.2555
MEM 1018.359375 1523390793.3559
MEM 1027.261719 1523390793.4562
MEM 1041.562500 1523390793.5565
MEM 1140.820312 1523390793.6570
MEM 1140.820312 1523390793.7574
MEM 1140.820312 1523390793.8578
MEM 1140.820312 1523390793.9581
MEM 1140.820312 1523390794.0585
MEM 964.992188 1523390794.1589
MEM 914.203125 1523390794.2592
MEM 940.757812 1523390794.3595
MEM 1070.437500 1523390794.4599
MEM 928.382812 1523390794.5602
MEM 960.609375 1523390794.6606
MEM 1089.000000 1523390794.7609
MEM 941.273438 1523390794.8613
MEM 896.671875 1523390794.9616
MEM 1062.445312 1523390795.0620
MEM 1018.406250 1523390795.1623
MEM 901.570312 1523390795.2627
MEM 1066.828125 1523390795.3630
MEM 1018.406250 1523390795.4634
MEM 1116.585938 1523390795.5638
MEM 1072.542969 1523390795.6642
MEM 1263.324219 1523390795.7647
MEM 679.093750 1523390795.8651
MEM 714.031250 1523390795.9654
MEM 679.230469 1523390796.0658
MEM 691.343750 1523390796.1662
MEM 697.531250 1523390796.2666
MEM 763.066406 1523390796.3670
MEM 840.578125 1523390796.4674
MEM 1044.640625 1523390796.5679
MEM 841.433594 1523390796.6684
MEM 894.542969 1523390796.7688
MEM 902.019531 1523390796.8692
MEM 907.433594 1523390796.9696
MEM 805.855469 1523390797.0700
MEM 1025.511719 1523390797.1704
MEM 1046.652344 1523390797.2707
MEM 1046.652344 1523390797.3711
MEM 1046.652344 1523390797.4715
MEM 1046.652344 1523390797.5718
MEM 935.835938 1523390797.6722
MEM 1029.679688 1523390797.7726
